151.4	10000.8595
151.6	10000.85933
151.8	10000.85916
152	10000.85899
152.2	10000.85882
152.4	10000.85864
152.6	10000.85847
152.8	10000.8583
153	10000.85813
153.2	10000.85796
153.4	10000.85779
153.6	10000.85761
153.8	10000.85744
154	10000.85727
154.2	10000.8571
154.4	10000.85693
154.6	10000.85676
154.8	10000.85659
155	10000.85642
155.2	10000.85624
155.4	10000.85607
155.6	10000.8559
155.8	10000.85573
156	10000.85556
156.2	10000.85539
156.4	10000.85522
156.6	10000.85505
156.8	10000.85488
157	10000.8547
157.2	10000.85453
157.4	10000.85436
157.6	10000.85419
157.8	10000.85402
158	10000.85385
158.2	10000.85368
158.4	10000.85351
158.6	10000.85334
158.8	10000.85317
159	10000.853
159.2	10000.85283
159.4	10000.85266
159.6	10000.85248
159.8	10000.85231
160	10000.85214
160.2	10000.85197
160.4	10000.8518
160.6	10000.85163
160.8	10000.85146
161	10000.85129
161.2	10000.85112
161.4	10000.85095
161.6	10000.85078
161.8	10000.85061
162	10000.85044
162.2	10000.85027
162.4	10000.8501
162.6	10000.84993
162.8	10000.84976
163	10000.84959
163.2	10000.84942
163.4	10000.84925
163.6	10000.84908
163.8	10000.84891
164	10000.84874
164.2	10000.84857
164.4	10000.8484
164.6	10000.84823
164.8	10000.84806
165	10000.84789
165.2	10000.84772
165.4	10000.84755
165.6	10000.84739
165.8	10000.84722
166	10000.84705
166.2	10000.84688
166.4	10000.84671
166.6	10000.84654
166.8	10000.84637
167	10000.8462
167.2	10000.84603
167.4	10000.84586
167.6	10000.84569
167.8	10000.84552
168	10000.84535
168.2	10000.84518
168.4	10000.84502
168.6	10000.84485
168.8	10000.84468
169	10000.84451
169.2	10000.84434
169.4	10000.84417
169.6	10000.844
169.8	10000.84383
170	10000.84366
170.2	10000.8435
170.4	10000.84333
170.6	10000.84316
170.8	10000.84299
171	10000.84282
171.2	10000.84265
171.4	10000.84248
171.6	10000.84232
171.8	10000.84215
172	10000.84198
172.2	10000.84181
172.4	10000.84164
172.6	10000.84147
172.8	10000.84131
173	10000.84114
173.2	10000.84097
173.4	10000.8408
173.6	10000.84063
173.8	10000.84046
174	10000.8403
174.2	10000.84013
174.4	10000.83996
174.6	10000.83979
174.8	10000.83962
175	10000.83946
175.2	10000.83929
175.4	10000.83912
175.6	10000.83895
175.8	10000.83879
176	10000.83862
176.2	10000.83845
176.4	10000.83828
176.6	10000.83811
176.8	10000.83795
177	10000.83778
177.2	10000.83761
177.4	10000.83744
177.6	10000.83728
177.8	10000.83711
178	10000.83694
178.2	10000.83678
178.4	10000.83661
178.6	10000.83644
178.8	10000.83627
179	10000.83611
179.2	10000.83594
179.4	10000.83577
179.6	10000.8356
179.8	10000.83544
180	10000.83527
180.2	10000.8351
180.4	10000.83494
180.6	10000.83477
180.8	10000.8346
181	10000.83444
181.2	10000.83427
181.4	10000.8341
181.6	10000.83393
181.8	10000.83377
182	10000.8336
182.2	10000.83343
182.4	10000.83327
182.6	10000.8331
182.8	10000.83293
183	10000.83277
183.2	10000.8326
183.4	10000.83244
183.6	10000.83227
183.8	10000.8321
184	10000.83194
184.2	10000.83177
184.4	10000.8316
184.6	10000.83144
184.8	10000.83127
185	10000.8311
185.2	10000.83094
185.4	10000.83077
185.6	10000.83061
185.8	10000.83044
186	10000.83027
186.2	10000.83011
186.4	10000.82994
186.6	10000.82978
186.8	10000.82961
187	10000.82944
187.2	10000.82928
187.4	10000.82911
187.6	10000.82895
187.8	10000.82878
188	10000.82861
188.2	10000.82845
188.4	10000.82828
188.6	10000.82812
188.8	10000.82795
189	10000.82779
189.2	10000.82762
189.4	10000.82746
189.6	10000.82729
189.8	10000.82712
190	10000.82696
190.2	10000.82679
190.4	10000.82663
190.6	10000.82646
190.8	10000.8263
191	10000.82613
191.2	10000.82597
191.4	10000.8258
191.6	10000.82564
191.8	10000.82547
192	10000.82531
192.2	10000.82514
192.4	10000.82498
192.6	10000.82481
192.8	10000.82465
193	10000.82448
193.2	10000.82432
193.4	10000.82415
193.6	10000.82399
193.8	10000.82382
194	10000.82366
194.2	10000.82349
194.4	10000.82333
194.6	10000.82316
194.8	10000.823
195	10000.82283
195.2	10000.82267
195.4	10000.82251
195.6	10000.82234
195.8	10000.82218
196	10000.82201
196.2	10000.82185
196.4	10000.82168
196.6	10000.82152
196.8	10000.82135
197	10000.82119
197.2	10000.82103
197.4	10000.82086
197.6	10000.8207
197.8	10000.82053
198	10000.82037
198.2	10000.82021
198.4	10000.82004
198.6	10000.81988
198.8	10000.81971
199	10000.81955
199.2	10000.81939
199.4	10000.81922
199.6	10000.81906
199.8	10000.81889
200	10000.81873
200.2	10000.81857
200.4	10000.8184
200.6	10000.81824
200.8	10000.81808
201	10000.81791
201.2	10000.81775
201.4	10000.81759
201.6	10000.81742
201.8	10000.81726
202	10000.81709
202.2	10000.81693
202.4	10000.81677
202.6	10000.8166
202.8	10000.81644
203	10000.81628
203.2	10000.81612
203.4	10000.81595
203.6	10000.81579
203.8	10000.81563
204	10000.81546
204.2	10000.8153
204.4	10000.81514
204.6	10000.81497
204.8	10000.81481
205	10000.81465
205.2	10000.81448
205.4	10000.81432
205.6	10000.81416
205.8	10000.814
206	10000.81383
206.2	10000.81367
206.4	10000.81351
206.6	10000.81334
206.8	10000.81318
207	10000.81302
207.2	10000.81286
207.4	10000.81269
207.6	10000.81253
207.8	10000.81237
208	10000.81221
208.2	10000.81204
208.4	10000.81188
208.6	10000.81172
208.8	10000.81156
209	10000.8114
209.2	10000.81123
209.4	10000.81107
209.6	10000.81091
209.8	10000.81075
210	10000.81058
210.2	10000.81042
210.4	10000.81026
210.6	10000.8101
210.8	10000.80994
